code,FECHA,FALLECIDOS,target_multifatal,person_row_count,person_deceased_count,target_rebuilt_from_personas,deceased_equals_target_count,rows_cover_deceased,target_identity
A-2022-03-274,2022-03-21,1,0,1,1,0,True,True,True
A-2022-03-182,2022-03-22,3,1,4,3,1,True,True,True
A-2022-03-116,2022-03-22,1,0,1,1,0,True,True,True
A-2022-03-229,2022-03-23,1,0,6,1,0,True,True,True
A-2022-03-179,2022-03-23,1,0,2,1,0,True,True,True
A-2022-03-163,2022-03-24,1,0,2,1,0,True,True,True
A-2022-03-162,2022-03-24,1,0,2,1,0,True,True,True
A-2022-03-118,2022-03-24,1,0,2,1,0,True,True,True
A-2022-03-174,2022-03-24,1,0,2,1,0,True,True,True
A-2022-03-115,2022-03-24,1,0,2,1,0,True,True,True
A-2022-03-101,2022-03-24,1,0,2,1,0,True,True,True
A-2022-03-183,2022-03-24,1,0,1,1,0,True,True,True
A-2022-03-152,2022-03-25,1,0,2,1,0,True,True,True
A-2022-03-222,2022-03-25,1,0,2,1,0,True,True,True
A-2022-03-278,2022-03-25,1,0,2,1,0,True,True,True
A-2022-03-184,2022-03-26,1,0,1,1,0,True,True,True
A-2022-03-180,2022-03-26,1,0,2,1,0,True,True,True
A-2022-03-273,2022-03-26,1,0,2,1,0,True,True,True
A-2022-03-99,2022-03-26,2,1,4,2,1,True,True,True
A-2022-03-108,2022-03-26,1,0,1,1,0,True,True,True
A-2022-03-280,2022-03-26,1,0,1,1,0,True,True,True
A-2022-03-98,2022-03-26,1,0,2,1,0,True,True,True
A-2022-03-119,2022-03-26,2,1,4,2,1,True,True,True
A-2022-03-158,2022-03-26,1,0,2,1,0,True,True,True
A-2022-03-271,2022-03-26,1,0,2,1,0,True,True,True
A-2022-03-100,2022-03-27,1,0,2,1,0,True,True,True
A-2022-03-230,2022-03-27,1,0,1,1,0,True,True,True
A-2022-03-269,2022-03-27,1,0,2,1,0,True,True,True
A-2022-03-277,2022-03-27,1,0,2,1,0,True,True,True
A-2022-03-135,2022-03-27,1,0,4,1,0,True,True,True
A-2022-03-164,2022-03-27,1,0,9,1,0,True,True,True
A-2022-03-219,2022-03-27,1,0,6,1,0,True,True,True
A-2022-03-275,2022-03-27,1,0,2,1,0,True,True,True
A-2022-03-121,2022-03-27,1,0,1,1,0,True,True,True
A-2022-03-279,2022-03-27,1,0,2,1,0,True,True,True
A-2022-03-281,2022-03-27,1,0,1,1,0,True,True,True
A-2022-03-203,2022-03-27,1,0,3,1,0,True,True,True
A-2022-03-197,2022-03-27,1,0,2,1,0,True,True,True
A-2022-03-272,2022-03-27,1,0,1,1,0,True,True,True
A-2022-03-276,2022-03-28,1,0,2,1,0,True,True,True
A-2022-03-145,2022-03-28,1,0,7,1,0,True,True,True
A-2022-03-268,2022-03-29,1,0,1,1,0,True,True,True
A-2022-03-200,2022-03-29,1,0,2,1,0,True,True,True
A-2022-03-120,2022-03-29,2,1,4,2,1,True,True,True
A-2022-03-282,2022-03-29,1,0,2,1,0,True,True,True
A-2022-03-187,2022-03-29,1,0,2,1,0,True,True,True
A-2022-03-127,2022-03-29,2,1,3,2,1,True,True,True
A-2022-03-188,2022-03-30,1,0,3,1,0,True,True,True
A-2022-03-186,2022-03-30,1,0,2,1,0,True,True,True
A-2022-03-130,2022-03-31,1,0,4,1,0,True,True,True
A-2022-03-177,2022-03-31,1,0,5,1,0,True,True,True
A-2022-03-136,2022-03-31,1,0,2,1,0,True,True,True
A-2022-03-149,2022-03-31,1,0,2,1,0,True,True,True
A-2022-04-1,2022-04-01,1,0,2,1,0,True,True,True
A-2022-04-18,2022-04-01,1,0,1,1,0,True,True,True
A-2022-04-185,2022-04-01,1,0,2,1,0,True,True,True
A-2022-04-219,2022-04-01,1,0,3,1,0,True,True,True
A-2022-04-92,2022-04-01,2,1,3,2,1,True,True,True
A-2022-04-214,2022-04-01,1,0,2,1,0,True,True,True
A-2022-04-135,2022-04-01,1,0,1,1,0,True,True,True
A-2022-04-68,2022-04-01,1,0,2,1,0,True,True,True
A-2022-04-195,2022-04-02,1,0,2,1,0,True,True,True
A-2022-04-186,2022-04-02,1,0,1,1,0,True,True,True
A-2022-04-191,2022-04-02,1,0,1,1,0,True,True,True
A-2022-04-56,2022-04-02,1,0,2,1,0,True,True,True
A-2022-04-213,2022-04-02,2,1,10,2,1,True,True,True
A-2022-04-14,2022-04-02,1,0,3,1,0,True,True,True
A-2022-04-12,2022-04-02,1,0,3,1,0,True,True,True
A-2022-04-242,2022-04-02,1,0,2,1,0,True,True,True
A-2022-04-48,2022-04-03,1,0,1,1,0,True,True,True
A-2022-04-206,2022-04-03,1,0,1,1,0,True,True,True
A-2022-04-6,2022-04-03,1,0,2,1,0,True,True,True
A-2022-04-13,2022-04-03,1,0,2,1,0,True,True,True
A-2022-04-190,2022-04-03,1,0,1,1,0,True,True,True
A-2022-04-243,2022-04-03,1,0,1,1,0,True,True,True
A-2022-04-205,2022-04-03,1,0,2,1,0,True,True,True
A-2022-04-180,2022-04-03,1,0,2,1,0,True,True,True
A-2022-04-7,2022-04-03,1,0,2,1,0,True,True,True
A-2022-04-49,2022-04-03,1,0,2,1,0,True,True,True
A-2022-04-200,2022-04-03,1,0,2,1,0,True,True,True
A-2022-04-71,2022-04-03,1,0,1,1,0,True,True,True
A-2022-04-137,2022-04-03,1,0,3,1,0,True,True,True
A-2022-04-15,2022-04-03,1,0,2,1,0,True,True,True
A-2022-04-142,2022-04-03,1,0,2,1,0,True,True,True
A-2022-04-69,2022-04-03,1,0,2,1,0,True,True,True
A-2022-04-70,2022-04-03,1,0,1,1,0,True,True,True
A-2022-04-221,2022-04-04,1,0,2,1,0,True,True,True
A-2022-04-101,2022-04-04,1,0,2,1,0,True,True,True
A-2022-04-192,2022-04-04,1,0,3,1,0,True,True,True
A-2022-04-140,2022-04-04,1,0,1,1,0,True,True,True
A-2022-04-94,2022-04-04,1,0,2,1,0,True,True,True
A-2022-04-224,2022-04-05,5,1,9,5,1,True,True,True
A-2022-04-25,2022-04-05,2,1,6,2,1,True,True,True
A-2022-04-244,2022-04-05,1,0,2,1,0,True,True,True
A-2022-04-65,2022-04-05,1,0,2,1,0,True,True,True
A-2022-04-23,2022-04-07,1,0,2,1,0,True,True,True
A-2022-04-32,2022-04-07,1,0,3,1,0,True,True,True
A-2022-04-72,2022-04-07,1,0,2,1,0,True,True,True
A-2022-04-230,2022-04-07,1,0,2,1,0,True,True,True
A-2022-04-183,2022-04-07,2,1,7,2,1,True,True,True
A-2022-04-216,2022-04-07,1,0,2,1,0,True,True,True
A-2022-04-194,2022-04-08,1,0,2,1,0,True,True,True
A-2022-04-21,2022-04-08,1,0,3,1,0,True,True,True
A-2022-04-24,2022-04-08,2,1,3,2,1,True,True,True
A-2022-04-181,2022-04-08,1,0,2,1,0,True,True,True
A-2022-04-86,2022-04-08,1,0,2,1,0,True,True,True
A-2022-04-198,2022-04-09,1,0,2,1,0,True,True,True
A-2022-04-73,2022-04-09,1,0,2,1,0,True,True,True
A-2022-04-126,2022-04-09,1,0,2,1,0,True,True,True
A-2022-04-105,2022-04-09,1,0,2,1,0,True,True,True
A-2022-04-199,2022-04-09,1,0,10,1,0,True,True,True
A-2022-04-197,2022-04-09,1,0,2,1,0,True,True,True
A-2022-04-87,2022-04-10,1,0,3,1,0,True,True,True
A-2022-04-158,2022-04-10,1,0,2,1,0,True,True,True
A-2022-04-22,2022-04-10,1,0,2,1,0,True,True,True
A-2022-04-66,2022-04-10,1,0,2,1,0,True,True,True
A-2022-04-36,2022-04-10,1,0,2,1,0,True,True,True
A-2022-04-235,2022-04-10,1,0,3,1,0,True,True,True
A-2022-04-159,2022-04-10,1,0,2,1,0,True,True,True
A-2022-04-215,2022-04-10,1,0,1,1,0,True,True,True
A-2022-04-50,2022-04-10,2,1,3,2,1,True,True,True
A-2022-04-231,2022-04-11,1,0,2,1,0,True,True,True
A-2022-04-168,2022-04-11,1,0,3,1,0,True,True,True
A-2022-04-33,2022-04-11,1,0,2,1,0,True,True,True
A-2022-04-106,2022-04-11,1,0,2,1,0,True,True,True
A-2022-04-226,2022-04-11,1,0,2,1,0,True,True,True
A-2022-04-29,2022-04-11,1,0,2,1,0,True,True,True
A-2022-04-184,2022-04-12,1,0,6,1,0,True,True,True
A-2022-04-225,2022-04-12,1,0,7,1,0,True,True,True
A-2022-04-178,2022-04-12,1,0,3,1,0,True,True,True
A-2022-04-227,2022-04-12,2,1,3,2,1,True,True,True
A-2022-04-35,2022-04-12,1,0,3,1,0,True,True,True
A-2022-04-34,2022-04-12,1,0,2,1,0,True,True,True
A-2022-04-136,2022-04-13,1,0,2,1,0,True,True,True
A-2022-04-139,2022-04-13,1,0,2,1,0,True,True,True
A-2022-04-201,2022-04-13,1,0,3,1,0,True,True,True
A-2022-04-82,2022-04-13,1,0,4,1,0,True,True,True
A-2022-04-74,2022-04-13,1,0,2,1,0,True,True,True
A-2022-04-202,2022-04-13,1,0,2,1,0,True,True,True
A-2022-04-236,2022-04-14,1,0,1,1,0,True,True,True
A-2022-04-109,2022-04-14,1,0,2,1,0,True,True,True
A-2022-04-88,2022-04-14,2,1,3,2,1,True,True,True
A-2022-04-228,2022-04-14,1,0,2,1,0,True,True,True
A-2022-04-232,2022-04-14,1,0,6,1,0,True,True,True
A-2022-04-207,2022-04-14,1,0,2,1,0,True,True,True
A-2022-04-110,2022-04-14,1,0,2,1,0,True,True,True
A-2022-04-111,2022-04-14,1,0,3,1,0,True,True,True
A-2022-04-75,2022-04-15,1,0,1,1,0,True,True,True
A-2022-04-237,2022-04-15,2,1,5,2,1,True,True,True
A-2022-04-51,2022-04-15,1,0,2,1,0,True,True,True
A-2022-04-152,2022-04-15,1,0,3,1,0,True,True,True
A-2022-04-143,2022-04-15,1,0,2,1,0,True,True,True
A-2022-04-38,2022-04-16,1,0,2,1,0,True,True,True
A-2022-04-39,2022-04-16,1,0,4,1,0,True,True,True
A-2022-04-238,2022-04-17,1,0,2,1,0,True,True,True
A-2022-04-245,2022-04-17,1,0,2,1,0,True,True,True
A-2022-04-144,2022-04-17,1,0,3,1,0,True,True,True
A-2022-04-52,2022-04-18,1,0,2,1,0,True,True,True
A-2022-04-246,2022-04-18,1,0,2,1,0,True,True,True
A-2022-04-234,2022-04-18,1,0,2,1,0,True,True,True
A-2022-04-107,2022-04-18,1,0,2,1,0,True,True,True
A-2022-04-115,2022-04-19,2,1,3,2,1,True,True,True
A-2022-04-114,2022-04-19,1,0,1,1,0,True,True,True
A-2022-04-187,2022-04-19,1,0,3,1,0,True,True,True
A-2022-04-247,2022-04-19,1,0,2,1,0,True,True,True
A-2022-04-209,2022-04-19,1,0,2,1,0,True,True,True
A-2022-04-47,2022-04-19,1,0,3,1,0,True,True,True
A-2022-04-149,2022-04-19,1,0,3,1,0,True,True,True
A-2022-04-46,2022-04-19,1,0,4,1,0,True,True,True
A-2022-04-59,2022-04-19,1,0,2,1,0,True,True,True
A-2022-04-78,2022-04-19,1,0,1,1,0,True,True,True
A-2022-04-93,2022-04-20,1,0,2,1,0,True,True,True
A-2022-04-55,2022-04-20,2,1,3,2,1,True,True,True
A-2022-04-60,2022-04-20,1,0,1,1,0,True,True,True
A-2022-04-241,2022-04-20,1,0,2,1,0,True,True,True
A-2022-04-58,2022-04-20,1,0,2,1,0,True,True,True
A-2022-04-118,2022-04-20,1,0,3,1,0,True,True,True
A-2022-04-248,2022-04-20,1,0,2,1,0,True,True,True
A-2022-04-249,2022-04-20,1,0,2,1,0,True,True,True
A-2022-04-145,2022-04-20,1,0,2,1,0,True,True,True
A-2022-04-268,2022-04-21,1,0,2,1,0,True,True,True
A-2022-04-63,2022-04-21,1,0,2,1,0,True,True,True
A-2022-04-79,2022-04-21,1,0,2,1,0,True,True,True
A-2022-04-98,2022-04-21,1,0,2,1,0,True,True,True
A-2022-04-250,2022-04-22,1,0,1,1,0,True,True,True
A-2022-04-251,2022-04-22,1,0,3,1,0,True,True,True
A-2022-04-210,2022-04-22,1,0,2,1,0,True,True,True
A-2022-04-147,2022-04-22,1,0,3,1,0,True,True,True
A-2022-04-160,2022-04-22,1,0,2,1,0,True,True,True
A-2022-04-252,2022-04-22,1,0,2,1,0,True,True,True
A-2022-04-153,2022-04-22,2,1,3,2,1,True,True,True
A-2022-04-138,2022-04-22,1,0,2,1,0,True,True,True
A-2022-04-61,2022-04-22,1,0,2,1,0,True,True,True
A-2022-04-155,2022-04-22,1,0,7,1,0,True,True,True
A-2022-04-233,2022-04-23,1,0,4,1,0,True,True,True
A-2022-04-108,2022-04-23,1,0,2,1,0,True,True,True
A-2022-04-121,2022-04-23,1,0,2,1,0,True,True,True
A-2022-04-154,2022-04-23,1,0,1,1,0,True,True,True
A-2022-04-258,2022-04-24,1,0,3,1,0,True,True,True
A-2022-04-254,2022-04-24,1,0,1,1,0,True,True,True
A-2022-04-255,2022-04-24,1,0,2,1,0,True,True,True
A-2022-04-85,2022-04-24,1,0,2,1,0,True,True,True
A-2022-04-95,2022-04-24,1,0,1,1,0,True,True,True
A-2022-04-256,2022-04-24,1,0,2,1,0,True,True,True
A-2022-04-123,2022-04-24,1,0,2,1,0,True,True,True
A-2022-04-257,2022-04-24,1,0,3,1,0,True,True,True
A-2022-04-130,2022-04-24,1,0,5,1,0,True,True,True
A-2022-04-99,2022-04-24,1,0,3,1,0,True,True,True
A-2022-04-122,2022-04-24,1,0,2,1,0,True,True,True
A-2022-05-83,2022-04-24,1,0,2,1,0,True,True,True
A-2022-04-76,2022-04-25,1,0,2,1,0,True,True,True
A-2022-04-141,2022-04-25,1,0,1,1,0,True,True,True
A-2022-04-161,2022-04-25,1,0,2,1,0,True,True,True
A-2022-04-77,2022-04-25,1,0,2,1,0,True,True,True
A-2022-04-171,2022-04-25,1,0,3,1,0,True,True,True
A-2022-04-259,2022-04-26,1,0,2,1,0,True,True,True
A-2022-04-229,2022-04-26,1,0,2,1,0,True,True,True
A-2022-04-260,2022-04-26,1,0,2,1,0,True,True,True
A-2022-04-84,2022-04-26,1,0,2,1,0,True,True,True
A-2022-04-148,2022-04-26,1,0,2,1,0,True,True,True
A-2022-04-80,2022-04-26,1,0,1,1,0,True,True,True
A-2022-04-129,2022-04-27,1,0,3,1,0,True,True,True
A-2022-04-120,2022-04-27,1,0,3,1,0,True,True,True
A-2022-04-203,2022-04-27,1,0,2,1,0,True,True,True
A-2022-04-162,2022-04-27,1,0,1,1,0,True,True,True
A-2022-04-151,2022-04-28,3,1,4,3,1,True,True,True
A-2022-04-211,2022-04-28,2,1,3,2,1,True,True,True
A-2022-04-261,2022-04-28,1,0,2,1,0,True,True,True
A-2022-04-157,2022-04-28,1,0,2,1,0,True,True,True
A-2022-04-262,2022-04-28,1,0,3,1,0,True,True,True
A-2022-04-119,2022-04-29,1,0,1,1,0,True,True,True
A-2022-04-267,2022-04-29,1,0,2,1,0,True,True,True
A-2022-04-263,2022-04-29,1,0,2,1,0,True,True,True
A-2022-04-100,2022-04-29,1,0,3,1,0,True,True,True
A-2022-04-146,2022-04-29,1,0,2,1,0,True,True,True
A-2022-04-124,2022-04-29,1,0,2,1,0,True,True,True
A-2022-04-127,2022-04-29,1,0,2,1,0,True,True,True
A-2022-04-265,2022-04-29,1,0,2,1,0,True,True,True
A-2022-04-102,2022-04-29,1,0,5,1,0,True,True,True
A-2022-04-240,2022-04-30,1,0,2,1,0,True,True,True
A-2022-04-134,2022-04-30,1,0,2,1,0,True,True,True
A-2022-04-132,2022-04-30,1,0,1,1,0,True,True,True
A-2022-04-253,2022-04-30,1,0,2,1,0,True,True,True
A-2022-04-266,2022-04-30,1,0,2,1,0,True,True,True
A-2022-04-104,2022-04-30,2,1,4,2,1,True,True,True
A-2022-05-2,2022-05-01,1,0,1,1,0,True,True,True
A-2022-05-3,2022-05-01,1,0,2,1,0,True,True,True
A-2022-05-109,2022-05-01,1,0,2,1,0,True,True,True
A-2022-05-249,2022-05-01,1,0,2,1,0,True,True,True
A-2022-05-143,2022-05-01,1,0,1,1,0,True,True,True
A-2022-05-64,2022-05-01,1,0,2,1,0,True,True,True
A-2022-05-165,2022-05-01,1,0,2,1,0,True,True,True
A-2022-05-68,2022-05-01,1,0,1,1,0,True,True,True
A-2022-05-198,2022-05-01,2,1,3,2,1,True,True,True
A-2022-05-17,2022-05-01,2,1,5,2,1,True,True,True
A-2022-05-222,2022-05-01,1,0,4,1,0,True,True,True
A-2022-05-107,2022-05-01,1,0,2,1,0,True,True,True
A-2022-05-6,2022-05-01,1,0,1,1,0,True,True,True
A-2022-05-10,2022-05-01,2,1,2,2,1,True,True,True
A-2022-05-232,2022-05-01,1,0,2,1,0,True,True,True
A-2022-05-224,2022-05-02,1,0,2,1,0,True,True,True
A-2022-05-144,2022-05-02,2,1,2,2,1,True,True,True
A-2022-05-202,2022-05-02,1,0,2,1,0,True,True,True
A-2022-05-238,2022-05-02,2,1,3,2,1,True,True,True
A-2022-05-57,2022-05-02,1,0,2,1,0,True,True,True
A-2022-05-203,2022-05-02,1,0,2,1,0,True,True,True
A-2022-05-204,2022-05-02,1,0,2,1,0,True,True,True
A-2022-05-25,2022-05-02,1,0,2,1,0,True,True,True
A-2022-05-41,2022-05-02,1,0,2,1,0,True,True,True
A-2022-05-205,2022-05-02,1,0,2,1,0,True,True,True
A-2022-05-172,2022-05-02,1,0,2,1,0,True,True,True
A-2022-05-56,2022-05-02,2,1,3,2,1,True,True,True
A-2022-05-106,2022-05-02,1,0,2,1,0,True,True,True
A-2022-05-26,2022-05-03,1,0,3,1,0,True,True,True
A-2022-05-226,2022-05-03,1,0,2,1,0,True,True,True
A-2022-05-7,2022-05-03,1,0,2,1,0,True,True,True
A-2022-05-199,2022-05-03,1,0,1,1,0,True,True,True
A-2022-05-50,2022-05-03,1,0,2,1,0,True,True,True
A-2022-05-52,2022-05-04,1,0,3,1,0,True,True,True
A-2022-05-28,2022-05-04,1,0,2,1,0,True,True,True
A-2022-05-40,2022-05-04,1,0,2,1,0,True,True,True
A-2022-05-223,2022-05-04,1,0,2,1,0,True,True,True
A-2022-05-53,2022-05-04,1,0,2,1,0,True,True,True
A-2022-05-220,2022-05-04,1,0,2,1,0,True,True,True
A-2022-05-168,2022-05-05,2,1,3,2,1,True,True,True
A-2022-05-150,2022-05-05,1,0,4,1,0,True,True,True
A-2022-05-33,2022-05-05,1,0,2,1,0,True,True,True
A-2022-05-54,2022-05-05,1,0,2,1,0,True,True,True
A-2022-05-130,2022-05-05,1,0,2,1,0,True,True,True
A-2022-05-20,2022-05-06,1,0,1,1,0,True,True,True
A-2022-05-27,2022-05-06,1,0,2,1,0,True,True,True
A-2022-05-110,2022-05-06,2,1,3,2,1,True,True,True
A-2022-05-206,2022-05-06,1,0,2,1,0,True,True,True
A-2022-05-200,2022-05-06,1,0,2,1,0,True,True,True
A-2022-05-255,2022-05-06,1,0,2,1,0,True,True,True
A-2022-05-65,2022-05-06,4,1,9,4,1,True,True,True
A-2022-05-66,2022-05-06,1,0,2,1,0,True,True,True
A-2022-05-207,2022-05-06,1,0,2,1,0,True,True,True
A-2022-05-124,2022-05-06,1,0,5,1,0,True,True,True
A-2022-05-136,2022-05-06,1,0,1,1,0,True,True,True
A-2022-05-256,2022-05-06,1,0,1,1,0,True,True,True
A-2022-05-250,2022-05-07,1,0,1,1,0,True,True,True
A-2022-05-43,2022-05-07,1,0,1,1,0,True,True,True
A-2022-05-208,2022-05-07,1,0,2,1,0,True,True,True
A-2022-05-178,2022-05-07,1,0,1,1,0,True,True,True
A-2022-05-217,2022-05-07,1,0,2,1,0,True,True,True
A-2022-05-122,2022-05-07,1,0,1,1,0,True,True,True
A-2022-05-176,2022-05-07,1,0,2,1,0,True,True,True
A-2022-05-55,2022-05-07,1,0,3,1,0,True,True,True
A-2022-05-152,2022-05-08,1,0,2,1,0,True,True,True
A-2022-05-270,2022-05-08,1,0,1,1,0,True,True,True
A-2022-05-29,2022-05-08,1,0,2,1,0,True,True,True
A-2022-05-210,2022-05-08,1,0,2,1,0,True,True,True
A-2022-05-58,2022-05-08,1,0,1,1,0,True,True,True
A-2022-05-35,2022-05-08,1,0,2,1,0,True,True,True
A-2022-05-126,2022-05-08,1,0,2,1,0,True,True,True
A-2022-05-42,2022-05-08,1,0,2,1,0,True,True,True
A-2022-05-209,2022-05-08,1,0,2,1,0,True,True,True
A-2022-05-24,2022-05-08,1,0,2,1,0,True,True,True
A-2022-05-62,2022-05-08,1,0,2,1,0,True,True,True
A-2022-05-77,2022-05-08,1,0,3,1,0,True,True,True
A-2022-05-211,2022-05-09,1,0,3,1,0,True,True,True
A-2022-05-169,2022-05-09,1,0,2,1,0,True,True,True
A-2022-05-91,2022-05-09,1,0,5,1,0,True,True,True
A-2022-05-159,2022-05-09,1,0,2,1,0,True,True,True
A-2022-05-125,2022-05-09,1,0,2,1,0,True,True,True
A-2022-05-242,2022-05-09,1,0,3,1,0,True,True,True
A-2022-05-138,2022-05-09,1,0,4,1,0,True,True,True
A-2022-05-44,2022-05-09,1,0,3,1,0,True,True,True
A-2022-05-47,2022-05-09,1,0,1,1,0,True,True,True
A-2022-05-243,2022-05-09,1,0,2,1,0,True,True,True
A-2022-05-121,2022-05-10,1,0,4,1,0,True,True,True
A-2022-05-128,2022-05-10,1,0,6,1,0,True,True,True
A-2022-05-156,2022-05-10,7,1,9,7,1,True,True,True
A-2022-05-170,2022-05-10,1,0,1,1,0,True,True,True
A-2022-05-228,2022-05-11,1,0,3,1,0,True,True,True
A-2022-05-111,2022-05-11,2,1,19,2,1,True,True,True
A-2022-05-137,2022-05-11,1,0,2,1,0,True,True,True
A-2022-05-78,2022-05-12,2,1,13,2,1,True,True,True
A-2022-05-39,2022-05-12,1,0,3,1,0,True,True,True
A-2022-05-73,2022-05-12,1,0,3,1,0,True,True,True
A-2022-05-157,2022-05-12,1,0,2,1,0,True,True,True
A-2022-05-229,2022-05-12,1,0,5,1,0,True,True,True
A-2022-05-213,2022-05-12,1,0,2,1,0,True,True,True
A-2022-05-153,2022-05-13,1,0,2,1,0,True,True,True
A-2022-05-51,2022-05-13,1,0,1,1,0,True,True,True
A-2022-05-215,2022-05-13,1,0,2,1,0,True,True,True
A-2022-05-67,2022-05-13,1,0,2,1,0,True,True,True
A-2022-05-233,2022-05-13,3,1,6,3,1,True,True,True
A-2022-05-248,2022-05-13,1,0,2,1,0,True,True,True
A-2022-05-79,2022-05-13,1,0,2,1,0,True,True,True
A-2022-05-48,2022-05-13,2,1,3,2,1,True,True,True
A-2022-05-158,2022-05-13,1,0,2,1,0,True,True,True
A-2022-05-162,2022-05-14,1,0,1,1,0,True,True,True
A-2022-05-257,2022-05-14,1,0,2,1,0,True,True,True
A-2022-05-72,2022-05-14,9,1,27,9,1,True,True,True
A-2022-05-173,2022-05-14,1,0,2,1,0,True,True,True
A-2022-05-195,2022-05-14,1,0,2,1,0,True,True,True
A-2022-05-74,2022-05-14,1,0,2,1,0,True,True,True
A-2022-05-112,2022-05-15,1,0,3,1,0,True,True,True
A-2022-05-113,2022-05-15,1,0,2,1,0,True,True,True
A-2022-05-129,2022-05-15,1,0,2,1,0,True,True,True
A-2022-05-193,2022-05-15,1,0,3,1,0,True,True,True
A-2022-05-171,2022-05-15,2,1,3,2,1,True,True,True
A-2022-05-63,2022-05-15,1,0,2,1,0,True,True,True
A-2022-05-236,2022-05-15,1,0,2,1,0,True,True,True
A-2022-05-258,2022-05-15,1,0,2,1,0,True,True,True
A-2022-05-61,2022-05-16,2,1,3,2,1,True,True,True
A-2022-05-259,2022-05-16,1,0,2,1,0,True,True,True
A-2022-05-160,2022-05-16,1,0,2,1,0,True,True,True
A-2022-05-59,2022-05-16,1,0,2,1,0,True,True,True
A-2022-05-244,2022-05-16,1,0,2,1,0,True,True,True
A-2022-05-114,2022-05-16,1,0,2,1,0,True,True,True
A-2022-05-196,2022-05-17,1,0,2,1,0,True,True,True
A-2022-05-151,2022-05-17,1,0,2,1,0,True,True,True
A-2022-05-147,2022-05-17,1,0,1,1,0,True,True,True
A-2022-05-80,2022-05-17,1,0,2,1,0,True,True,True
A-2022-05-260,2022-05-18,1,0,2,1,0,True,True,True
A-2022-05-99,2022-05-18,2,1,3,2,1,True,True,True
A-2022-05-139,2022-05-18,2,1,4,2,1,True,True,True
A-2022-05-115,2022-05-19,1,0,2,1,0,True,True,True
A-2022-05-230,2022-05-19,2,1,5,2,1,True,True,True
A-2022-05-75,2022-05-19,1,0,3,1,0,True,True,True
A-2022-05-123,2022-05-20,1,0,1,1,0,True,True,True
A-2022-05-104,2022-05-20,5,1,5,5,1,True,True,True
A-2022-05-241,2022-05-20,1,0,2,1,0,True,True,True
A-2022-05-231,2022-05-20,1,0,2,1,0,True,True,True
A-2022-05-116,2022-05-21,1,0,2,1,0,True,True,True
A-2022-05-163,2022-05-21,1,0,2,1,0,True,True,True
A-2022-05-117,2022-05-21,1,0,3,1,0,True,True,True
A-2022-05-84,2022-05-21,1,0,2,1,0,True,True,True
A-2022-05-245,2022-05-22,1,0,3,1,0,True,True,True
A-2022-05-261,2022-05-22,1,0,2,1,0,True,True,True
A-2022-05-212,2022-05-22,1,0,1,1,0,True,True,True
A-2022-05-246,2022-05-22,1,0,2,1,0,True,True,True
A-2022-05-133,2022-05-22,3,1,3,3,1,True,True,True
A-2022-05-82,2022-05-22,1,0,2,1,0,True,True,True
A-2022-05-252,2022-05-22,1,0,2,1,0,True,True,True
A-2022-05-85,2022-05-23,2,1,6,2,1,True,True,True
A-2022-05-101,2022-05-23,1,0,1,1,0,True,True,True
A-2022-05-102,2022-05-23,1,0,2,1,0,True,True,True
A-2022-05-93,2022-05-23,1,0,3,1,0,True,True,True
A-2022-05-262,2022-05-23,1,0,2,1,0,True,True,True
A-2022-05-216,2022-05-23,1,0,3,1,0,True,True,True
A-2022-05-197,2022-05-23,1,0,2,1,0,True,True,True
A-2022-05-263,2022-05-24,1,0,2,1,0,True,True,True
A-2022-05-251,2022-05-24,1,0,2,1,0,True,True,True
A-2022-05-140,2022-05-24,1,0,2,1,0,True,True,True
A-2022-05-164,2022-05-24,1,0,2,1,0,True,True,True
A-2022-05-174,2022-05-24,1,0,2,1,0,True,True,True
A-2022-05-127,2022-05-24,1,0,2,1,0,True,True,True
A-2022-05-254,2022-05-25,1,0,2,1,0,True,True,True
A-2022-05-161,2022-05-25,1,0,5,1,0,True,True,True
A-2022-05-92,2022-05-25,1,0,1,1,0,True,True,True
A-2022-05-94,2022-05-25,1,0,3,1,0,True,True,True
A-2022-05-247,2022-05-26,1,0,3,1,0,True,True,True
A-2022-05-269,2022-05-26,1,0,2,1,0,True,True,True
A-2022-05-118,2022-05-26,1,0,2,1,0,True,True,True
A-2022-05-264,2022-05-26,1,0,2,1,0,True,True,True
A-2022-05-100,2022-05-26,1,0,2,1,0,True,True,True
A-2022-05-253,2022-05-26,1,0,2,1,0,True,True,True
A-2022-05-239,2022-05-26,1,0,1,1,0,True,True,True
A-2022-05-218,2022-05-27,1,0,2,1,0,True,True,True
A-2022-05-265,2022-05-27,1,0,3,1,0,True,True,True
A-2022-05-175,2022-05-27,1,0,1,1,0,True,True,True
A-2022-05-141,2022-05-28,1,0,2,1,0,True,True,True
A-2022-05-201,2022-05-28,1,0,2,1,0,True,True,True
A-2022-05-131,2022-05-28,1,0,2,1,0,True,True,True
A-2022-05-119,2022-05-28,1,0,2,1,0,True,True,True
A-2022-05-266,2022-05-28,1,0,2,1,0,True,True,True
A-2022-05-234,2022-05-28,1,0,1,1,0,True,True,True
A-2022-05-103,2022-05-28,1,0,2,1,0,True,True,True
A-2022-05-120,2022-05-28,1,0,3,1,0,True,True,True
A-2022-05-240,2022-05-29,1,0,3,1,0,True,True,True
A-2022-05-235,2022-05-29,1,0,2,1,0,True,True,True
